adult,belongs_to_collection,budget,genres,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,video,vote_average,vote_count,success,status_code,status_message
False,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/dOSECZImeyZldoq0ObieBE0lwie.jpg'}",40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",708.0,en,The Living Daylights,22.345,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 7576, 'logo_path': '/oYcUi1byZ312Z3xiz5ojz9RQLND.png', 'name': 'Eon Productions', 'origin_country': 'GB'}, {'id': 10761, 'logo_path': None, 'name': 'Danjaq', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1987-06-29,191185897.0,130.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}]",False,6.5,1082.0,NULL,NULL,NULL
False,NULL,6000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",712.0,en,Four Weddings and a Funeral,19.185,"[{'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}, {'id': 181, 'logo_path': '/zhQ77XOviCBuXd74IurqqjgLNe0.png', 'name': 'Channel Four Films', 'origin_country': 'GB'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1994-03-09,254700832.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.7,1756.0,NULL,NULL,NULL
False,NULL,40000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",745.0,en,The Sixth Sense,30.28,"[{'id': 158, 'logo_path': '/6SHlNIype9zmyEMRsBtoueUtLsq.png', 'name': 'Spyglass Entertainment', 'origin_country': 'US'}, {'id': 862, 'logo_path': '/udTjbqPmcTbfrihMuLtLcizDEM1.png', 'name': 'The Kennedy/Marshall Company', 'origin_country': 'US'}, {'id': 915, 'logo_path': '/4neXXpjSJDZPBGBnfWtqysB5htV.png', 'name': 'Hollywood Pictures', 'origin_country': 'US'}, {'id': 17032, 'logo_path': None, 'name': 'Barry Mendel Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,672806292.0,107.0,"[{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.9,8183.0,NULL,NULL,NULL
False,NULL,23000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",746.0,en,The Last Emperor,21.132,"[{'id': 469, 'logo_path': None, 'name': 'Hemdale Film Corporation', 'origin_country': ''}, {'id': 470, 'logo_path': None, 'name': 'Recorded Pictures Company', 'origin_country': ''}, {'id': 472, 'logo_path': None, 'name': 'Soprofilms', 'origin_country': ''}, {'id': 473, 'logo_path': None, 'name': 'TAO Film', 'origin_country': ''}, {'id': 474, 'logo_path': None, 'name': 'Yanco', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1987-05-27,43984230.0,219.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'Chichewa; Nyanja', 'iso_639_1': 'ny', 'name': ''}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",False,7.6,1011.0,NULL,NULL,NULL
False,"{'id': 696110, 'name': 'Miss Marple Collection', 'poster_path': '/tJaL7nctFsHrqAzE2c1w06nlt6E.jpg', 'backdrop_path': '/5bPYYJTPwBum9DcuIV3luKffGYG.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",751.0,en,Murder at the Gallop,8.166,"[{'id': 14379, 'logo_path': None, 'name': 'George H. Brown Productions', 'origin_country': ''}, {'id': 5579, 'logo_path': None, 'name': 'Metro-Goldwyn-Mayer British Studios', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1963-06-24,0.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.9,82.0,NULL,NULL,NULL
False,NULL,25000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",769.0,en,GoodFellas,33.546,"[{'id': 8880, 'logo_path': '/fE7LBw7Jz8R29EABFGCvWNriZxN.png', 'name': 'Winkler Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-09-12,46835000.0,145.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,8.4,8395.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 99, 'name': 'Documentary'}]",774.0,fr,La Sortie de l'Usine Lumière à Lyon,6.043,"[{'id': 11793, 'logo_path': None, 'name': 'Lumière', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1895-03-22,0.0,1.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",False,6.7,194.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",779.0,de,Vampyr - Der Traum des Allan Grey,6.487,"[{'id': 7448, 'logo_path': None, 'name': 'Tobis Filmkunst', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1932-05-06,0.0,74.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,7.5,258.0,NULL,NULL,NULL
False,"{'id': 10919, 'name': 'The Omen Collection', 'poster_path': '/5De8Hqq0z9gmDM7SbWU0C5pTjPC.jpg', 'backdrop_path': '/97vU4Y2bBmoJ3Mwi3uOAL8ahdUC.jpg'}",2800000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",794.0,en,The Omen,22.178,"[{'id': 2767, 'logo_path': None, 'name': 'Mace Neufeld Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-06-06,60922980.0,111.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",False,7.4,1218.0,NULL,NULL,NULL
False,"{'id': 1006, 'name': 'Austin Powers Collection', 'poster_path': '/1PkGnyFwRyapmbuILIOXXxiSh7Y.jpg', 'backdrop_path': '/3QJMI8nqQcwU5JBPy26m8TUXtTN.jpg'}",33000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",817.0,en,Austin Powers: The Spy Who Shagged Me,24.653,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 595, 'logo_path': None, 'name': ""Eric's Boy"", 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-06-08,312016858.0,95.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.2,2343.0,NULL,NULL,NULL
False,NULL,40000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",820.0,en,JFK,17.39,"[{'id': 525, 'logo_path': None, 'name': 'Ixtlan Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 644, 'logo_path': None, 'name': 'Alcor Films', 'origin_country': ''}, {'id': 11728, 'logo_path': None, 'name': 'Camelot Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-12-20,205405498.0,189.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.6,1297.0,NULL,NULL,NULL
False,NULL,52500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",824.0,en,Moulin Rouge!,16.92,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 240, 'logo_path': None, 'name': 'Bazmark Films', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-05-24,179213434.0,127.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.6,3328.0,NULL,NULL,NULL
False,"{'id': 359005, 'name': 'The Jake Gittes Collection', 'poster_path': '/wvj9K13G7Jla8BbTt5A6oV0vxuF.jpg', 'backdrop_path': '/mPf6vo6hAzftf8qRS4qbwRVBBkJ.jpg'}",6000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",829.0,en,Chinatown,20.647,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 6226, 'logo_path': '/iisjz57ADl50iwNDXynDR9STAqv.png', 'name': 'Penthouse', 'origin_country': 'US'}, {'id': 10208, 'logo_path': None, 'name': 'Long Road Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-06-20,30000000.0,130.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.9,2457.0,NULL,NULL,NULL
False,NULL,40000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",841.0,en,Dune,21.678,"[{'id': 10308, 'logo_path': None, 'name': 'Dino De Laurentiis Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-12-14,30925690.0,137.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",False,6.3,1546.0,NULL,NULL,NULL
False,NULL,1200000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",845.0,en,Strangers on a Train,16.791,"[{'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-06-27,7000000.0,101.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,997.0,NULL,NULL,NULL
False,"{'id': 19387, 'name': 'The X Files Collection', 'poster_path': '/1HXdrLf7ZxyITeMPXbdBnlfJyk9.jpg', 'backdrop_path': '/22p3xTTuXc9FEnzyGlfB9KBtR4Y.jpg'}",66000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",846.0,en,The X Files,19.178,"[{'id': 545, 'logo_path': None, 'name': 'Ten Thirteen Productions', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-06-19,189198313.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.8,983.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",877.0,en,Scarface,16.966,"[{'id': 13866, 'logo_path': None, 'name': 'The Caddo Company', 'origin_country': ''}, {'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1932-04-09,600000.0,93.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.6,306.0,NULL,NULL,NULL
False,NULL,8500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",891.0,en,All the President's Men,19.02,"[{'id': 316, 'logo_path': None, 'name': 'Wildwood Enterprises', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-04-04,70600000.0,138.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.7,1113.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",899.0,en,Broken Blossoms,7.28,"[{'id': 4759, 'logo_path': None, 'name': 'D.W. Griffith Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1919-05-13,2400000.0,89.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",False,7.0,132.0,NULL,NULL,NULL
False,NULL,1073000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",900.0,en,Bringing Up Baby,12.677,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-02-18,0.0,102.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.6,574.0,NULL,NULL,NULL
False,NULL,3200000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",903.0,en,Cool Hand Luke,14.582,"[{'id': 11496, 'logo_path': None, 'name': 'Jalem Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-06-22,16217773.0,127.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,864.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",904.0,de,Der Stolz der Firma,0.6,"[{'id': 593, 'logo_path': None, 'name': 'Projektions-AG Union', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1914-04-30,0.0,40.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",False,10.0,1.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 35, 'name': 'Comedy'}]",911.0,en,The Bank Dick,4.931,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1940-11-29,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.5,63.0,NULL,NULL,NULL
False,NULL,48000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",913.0,en,The Thomas Crown Affair,12.437,"[{'id': 597, 'logo_path': None, 'name': 'Irish Dreamtime', 'origin_country': ''}, {'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-06,124305181.0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.7,757.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",919.0,en,Blood: The Last Vampire,13.512,"[{'id': 2883, 'logo_path': '/faCTt5pKVrfcO9GmO3myu6OulAe.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 529, 'logo_path': '/rwB6w2aPENQbx756pBWSw44Ouk.png', 'name': 'Production I.G', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-11-18,0.0,48.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",False,6.7,182.0,NULL,NULL,NULL
False,NULL,9000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]",922.0,en,Dead Man,11.429,"[{'id': 182, 'logo_path': None, 'name': 'JVC', 'origin_country': 'JP'}, {'id': 506, 'logo_path': None, 'name': 'Newmarket Capital Group', 'origin_country': 'US'}, {'id': 663, 'logo_path': None, 'name': '12 Gauge Productions', 'origin_country': ''}, {'id': 140, 'logo_path': '/3ngKBDqmPOjNCccrtyjZWhPsLFa.png', 'name': 'Pandora Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-23,103800000.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.3,966.0,NULL,NULL,NULL
False,"{'id': 87359, 'name': 'Mission: Impossible Collection', 'poster_path': '/geEjCGfdmRAA1skBPwojcdvnZ8A.jpg', 'backdrop_path': '/jYl0UuJFcmhymv9ZNO14lPLDY1Z.jpg'}",125000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",955.0,en,Mission: Impossible II,44.734,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 44, 'logo_path': None, 'name': 'Cruise/Wagner Productions', 'origin_country': ''}, {'id': 51199, 'logo_path': None, 'name': 'Munich Film Partners & Company (MFP) MI2 Productions', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-05-24,546388105.0,123.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.1,4551.0,NULL,NULL,NULL
False,NULL,375000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",963.0,en,The Maltese Falcon,15.876,"[{'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-10-18,1772000.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,1012.0,NULL,NULL,NULL
False,NULL,12000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",967.0,en,Spartacus,19.312,"[{'id': 10330, 'logo_path': '/nY62adzeba5GVK8LJYD6yd9R8H4.png', 'name': 'Universal International Pictures', 'origin_country': ''}, {'id': 611, 'logo_path': None, 'name': 'Bryna Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1960-10-13,60000000.0,197.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.6,1357.0,NULL,NULL,NULL
False,"{'id': 387219, 'name': 'The Hustler Collection', 'poster_path': '/8kBQvshMpK76aET1hLfAxnDle5W.jpg', 'backdrop_path': '/e4V9Lus4URFfgSxsdIpM3I2wgaJ.jpg'}",2000000.0,"[{'id': 18, 'name': 'Drama'}]",990.0,en,The Hustler,12.616,"[{'id': 22820, 'logo_path': None, 'name': 'Rossen Films', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1961-09-25,7600000.0,134.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.8,590.0,NULL,NULL,NULL
False,NULL,1500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",991.0,en,The Man Who Fell to Earth,6.702,"[{'id': 632, 'logo_path': None, 'name': 'British Lion Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1976-03-18,0.0,138.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.5,318.0,NULL,NULL,NULL
False,NULL,15000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1018.0,en,Mulholland Drive,16.187,"[{'id': 373, 'logo_path': None, 'name': 'Asymmetrical Productions', 'origin_country': ''}, {'id': 635, 'logo_path': None, 'name': 'Les Films Alain Sarde', 'origin_country': 'FR'}, {'id': 636, 'logo_path': None, 'name': 'Babbo Inc.', 'origin_country': ''}, {'id': 637, 'logo_path': None, 'name': 'The Picture Factory', 'origin_country': ''}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-06-06,20117339.0,147.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.9,4060.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}]",1039.0,de,Die Siebtelbauern,1.902,"[{'id': 162, 'logo_path': '/pIK5tsFVxjoXTJGcd0nYhiL1kn1.png', 'name': 'Bayerischer Rundfunk', 'origin_country': 'DE'}, {'id': 608, 'logo_path': '/dD2Do4GHXAql5c4LjXCbEOvxbFg.png', 'name': 'Dor Film Production Company', 'origin_country': 'AT'}, {'id': 3391, 'logo_path': '/t0QBs2fI3mE3HxgoH1n39bYuzNu.png', 'name': 'ORF', 'origin_country': 'AT'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}]",1998-06-19,0.0,95.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,7.0,11.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}]",1040.0,it,Il gattopardo,10.77,"[{'id': 641, 'logo_path': None, 'name': 'Titanus', 'origin_country': 'IT'}, {'id': 642, 'logo_path': None, 'name': 'S.G.C.', 'origin_country': ''}, {'id': 643, 'logo_path': None, 'name': 'Société Nouvelle Pathé Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1963-03-28,0.0,186.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",False,7.7,440.0,NULL,NULL,NULL
False,NULL,21500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1073.0,en,Arlington Road,12.456,"[{'id': 126, 'logo_path': '/kADPanRDkKTxncPXXVahvHPUvCj.png', 'name': 'Lakeshore Entertainment', 'origin_country': 'US'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 22512, 'logo_path': None, 'name': 'Arlington Road Productions Corporation', 'origin_country': ''}, {'id': 22513, 'logo_path': None, 'name': 'Gorai / Samuelson Productions', 'origin_country': ''}, {'id': 22514, 'logo_path': None, 'name': 'Samuelson Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-03-19,0.0,117.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.0,646.0,NULL,NULL,NULL
